path	tag_sha256	head_sha256	equal
release-baselines/public-api-0.3.2/swallowtail-adapter-kimi-platform.txt	58840abb9c2f826f43b90b795ccc2d71384580f93a053dd9778e86c2c22e75a4	58840abb9c2f826f43b90b795ccc2d71384580f93a053dd9778e86c2c22e75a4	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-kimi.txt	bbcee99e1e162c82093e858c2211e08ce0eb1132518a871f24e26f51db67d167	bbcee99e1e162c82093e858c2211e08ce0eb1132518a871f24e26f51db67d167	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-llama-cpp.txt	92098782d021e052e772de9d31f56eb99edd0a2ec813c9d2f3e46963974e4df2	92098782d021e052e772de9d31f56eb99edd0a2ec813c9d2f3e46963974e4df2	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-muse.txt	37b4a98e1a29cc891bbd9fed9656bb181e9a68a324af90bd85c84445a19da2a6	37b4a98e1a29cc891bbd9fed9656bb181e9a68a324af90bd85c84445a19da2a6	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-oh-my-pi.txt	04d6136c6f80879e43a9d67bd30cded8b5a0a38eac1ac538aadc71333d41c073	04d6136c6f80879e43a9d67bd30cded8b5a0a38eac1ac538aadc71333d41c073	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-ollama.txt	3999c0743178a183604f0cde1106ffe070b8e91d2978744e49f6531cf48b7d02	3999c0743178a183604f0cde1106ffe070b8e91d2978744e49f6531cf48b7d02	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-openai.txt	dce2c95bf02d57cc6fa223ab7d27878cc97c8dd6d107712c46c65038935fab82	dce2c95bf02d57cc6fa223ab7d27878cc97c8dd6d107712c46c65038935fab82	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-opencode.txt	e93c11cc65bfc1ec9d76a80b0e4330f7bd1612a9dc3e1c554488fd129bbf1de1	e93c11cc65bfc1ec9d76a80b0e4330f7bd1612a9dc3e1c554488fd129bbf1de1	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-pi.txt	02107991115a5276f7c60292b160549e0878669cc44f2625c025b9e208c9c2fe	02107991115a5276f7c60292b160549e0878669cc44f2625c025b9e208c9c2fe	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-qwen.txt	e1d2bd65be1e0f778d0ed40ff80f42d19e0abdef9e85ff9480c8d57c020cda16	e1d2bd65be1e0f778d0ed40ff80f42d19e0abdef9e85ff9480c8d57c020cda16	yes
release-baselines/public-api-0.3.2/swallowtail-adapter-xai.txt	1a02d495809259147b7206eba5d2e0f3817102934d67a8fbbad27ab0bdbd800b	1a02d495809259147b7206eba5d2e0f3817102934d67a8fbbad27ab0bdbd800b	yes
release-baselines/public-api-0.3.2/swallowtail-core.txt	fc090d9d8ec274b13c382ae060e3177074859f5c5c030762503fe097ced29516	fc090d9d8ec274b13c382ae060e3177074859f5c5c030762503fe097ced29516	yes
release-baselines/public-api-0.3.2/swallowtail-host-local.txt	7dabbadf230507c50807247b0fb6f125926ccd0931d069a6e1e0ea0129018492	7dabbadf230507c50807247b0fb6f125926ccd0931d069a6e1e0ea0129018492	yes
release-baselines/public-api-0.3.2/swallowtail-idioms.txt	82c4f00d661469f0af5b8fc4ca5f644e177e7be76f8308ef2d3c172e3e4dff7b	82c4f00d661469f0af5b8fc4ca5f644e177e7be76f8308ef2d3c172e3e4dff7b	yes
release-baselines/public-api-0.3.2/swallowtail-protocol-acp.txt	ea4c102eb96f90bc6df79957dff079b683c0caaff6d27a87ac94476676fc19cf	ea4c102eb96f90bc6df79957dff079b683c0caaff6d27a87ac94476676fc19cf	yes
release-baselines/public-api-0.3.2/swallowtail-protocol-openai-chat.txt	d6b2c3933a11084e2f5bd8cf15a5b8372dfdd0a9506b0705dd86d8d0a821f8b3	d6b2c3933a11084e2f5bd8cf15a5b8372dfdd0a9506b0705dd86d8d0a821f8b3	yes
release-baselines/public-api-0.3.2/swallowtail-runtime.txt	8c2c5793721fc9ed2dbbbacad53be139be6cdd453e26ac0c451b9e6d48554c21	8c2c5793721fc9ed2dbbbacad53be139be6cdd453e26ac0c451b9e6d48554c21	yes
release-baselines/public-api-0.3.2/swallowtail-testkit.txt	b04b7b49c6183c9601c38cfbb2070735db419de558a9bac8bea31bac5dc07be7	b04b7b49c6183c9601c38cfbb2070735db419de558a9bac8bea31bac5dc07be7	yes
release-baselines/public-api-0.3.2/swallowtail-transport-acp-remote.txt	0bffa781addc9ee1723a43929cff5679f78c236e0262097665b79137b9558359	0bffa781addc9ee1723a43929cff5679f78c236e0262097665b79137b9558359	yes
release-baselines/public-api-0.3.3/packages.txt	b6abf1f9218871ac15a6c4c9c057d4dc5518437109f4f06490ca45d13885a623	b6abf1f9218871ac15a6c4c9c057d4dc5518437109f4f06490ca45d13885a623	yes
release-baselines/public-api-0.3.3/swallowtail-adapter-alibaba-model-studio.txt	9128f4ea8b747cc0b5ff8f776725f13796ab8821db74c6ffd642418bb75031f6	9128f4ea8b747cc0b5ff8f776725f13796ab8821db74c6ffd642418bb75031f6	yes
